lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3894873.003,M75HW086WAH2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-05-12 03:32:25,0.994215333333333006748944171704351902008056640625
3899983.003,CU4KY019SEB3,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-05-16 17:57:55,0.99446788888888904001106538999010808765888214111328125
3801633.003,POJMZ082MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-11-18 02:19:45,2
3860583.003,WBDZN259ESA5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-03-07 19:52:24,0.99439955555555503696751884490367956459522247314453125
3793663.0H3,CU4SZ294SEB7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-11-02 00:59:47,1
3845033.003,WAX1T336ESF1,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-02-07 20:36:26,0.994266444444444008610162200056947767734527587890625
3776613.003,CK3CL274SEB5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-03 09:14:28,0.99445222222222195984642212351900525391101837158203125
3836423.003,CX6KB218SEG0,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2019-01-21 16:42:04,100
3863493.003,KCLFT126WFD7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-03-06 09:11:55,2
3934383.003,PQRVT144MXF2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-07-24 02:00:00,0.99415211111111101427439962208154611289501190185546875
3870923.003,CY1FX038SEA7,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-03-27 13:46:47,669.056777777778052040957845747470855712890625
3807923.003,CX7EQ191SEC5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-26 16:42:23,0.99401111111111095652859148685820400714874267578125
3840513.003,POOTS104MXE2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-31 14:43:08,0.99440677777777797263780712455627508461475372314453125
3951143.003,DC0YV294SEB0,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2019-08-15 08:59:00,100
3863493.003,KCLFT126WFD7,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-03-06 09:11:55,666.902777777778055678936652839183807373046875
3775033.083,CJ1BU163SEE7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2018-11-11 04:45:23,100
3823593.003,KC9YU302WFF2,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S1_JPCT,2018-12-27 10:14:36,100
3927753.003,DF9FR285SEE1,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-07-05 06:39:56,0.99413688888888895878181983789545483887195587158203125
3778493.003,CK3CL055SEG0,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-05 22:45:38,0.9944885555555560419094263124861754477024078369140625
3886563.003,WCD9P063ESB3,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-04-21 18:25:57,669.395555555556029503350146114826202392578125
3782973.003,CU4KY361SEC0,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-10-08 23:01:12,0.9942466666666669450336257796152494847774505615234375
