lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3836393.003,CX6KB234SEF3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-10 04:40:31,334.2830000000000154614099301397800445556640625
3805113.003,CU4SZ113SEG6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-11-09 19:15:23,2
3811723.003,KCGHD123WFD7,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-11-23 03:49:59,100
3868623.003,CX8GQ254SEE3,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-08 01:13:39,100
3853443.003,WBF2K070ESD2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-07 11:15:28,100
3836873.023,POMVU106MXB0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-01-18 22:35:58,100
3946463.003,DC1HQ030SED5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-07-27 04:11:05,100
3797843.003,CV6BH170SEE1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-10-27 12:26:17,2
3782343.023,CU4KY369SEG4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-10-05 20:11:15,1
3868633.003,CX8GQ279SEF1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-07 23:12:58,2
3836393.003,CX6KB237SED3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-10 04:40:31,334.072499999999990905052982270717620849609375
3926493.003,DF9FR028SEG3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-19 22:46:53,335.54208333333298241996089927852153778076171875
3875673.003,CY1FX160SEB5,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-22 08:04:16,2
3801633.003,POJMZ082MXE7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-03 16:13:44,333.82991666666697483378811739385128021240234375
3858023.003,CX5NM198SEC4,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-16 05:34:47,100
3803323.0M3,KCHLT153WFA3,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-08 20:07:29,100
3868633.003,CX8GQ279SEF1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-07 23:12:58,335.586583333333010159549303352832794189453125
3860703.003,KCLFT160WFD6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-02-22 16:46:43,100
3828793.003,CX5XL201SEF2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-27 20:53:45,336.81099999999997862687450833618640899658203125
3858013.003,CX5XL005SEB7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-02-16 07:55:49,335.6919166666669980259030126035213470458984375
3934383.003,PQRVT147MXD2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-07-04 11:36:44,334.61074999999999590727384202182292938232421875
3805123.003,CV5PP053SEA2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-11-09 11:44:25,100
3974583.003,DJ1SR408SEE1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-09-13 00:15:41,337.34966666666701939902850426733493804931640625
3879033.003,CS1UT266SEB7,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-29 20:44:25,100
3809433.003,KCGHC149WFB1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-11-19 17:59:13,100
3817653.003,CX6XK163SEG2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-06 00:07:03,332.16300000000001091393642127513885498046875
3797183.003,CV6BH154SEE6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-10-25 17:04:48,100
3821503.013,POMVU030MXE5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-12-16 21:59:42,100
3938363.003,DA8LP042SEE0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-07-12 14:34:17,334.24341666666697392429341562092304229736328125
3846943.003,WBDZP064ESB1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-01-28 12:14:30,100
3935903.003,PQRVT068MXC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-07-06 06:51:21,335.19591666666701712529174983501434326171875
3840513.003,POOTS107MXC2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-01-16 15:38:28,2
3906283.003,CZ5AP254SED0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-05-16 22:46:51,2
3814493.003,CX7QZ269SEC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-12-02 10:43:25,100
3906873.003,CZ5AP058SEH0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-05-16 22:49:51,100
3803913.003,CV5PP200SEA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-11-08 00:19:50,2
3899973.003,CU4KY072SEG0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-05-03 07:12:22,100
3875123.003,CY1FX351SEH0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-21 03:23:35,2
3879773.053,CU4SZ087SEE4,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-30 05:49:50,100
3805133.003,CV5PP175SEC1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-09 16:43:18,336.1596666666670216727652586996555328369140625
3874343.003,CY1FX151SEB3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-22 19:06:33,2
3887053.003,WCD9P076ESD7,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-04-15 12:06:40,100
3797173.003,CV6BH103SEA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-10-25 21:55:00,100
3845033.003,WAX1T336ESF1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-01-24 03:39:16,2
3870963.003,CY1FX357SED0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-13 08:51:02,100
3946463.003,DC1HQ030SED5,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-07-27 04:11:05,2
3805133.003,CV5PP175SEC1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-11-09 16:43:18,2
3860713.003,KCGHC179WFH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-02-21 10:01:26,100
3926493.003,DF9FR031SED2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-19 22:46:53,335.06900000000001682565198279917240142822265625
3870913.003,CY1PT083SEB1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-13 00:05:36,334.0770833333330074310651980340480804443359375
3870923.003,CY1FX038SEA7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-13 00:18:57,2
3858533.003,CX8GQ059SEF2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-02-16 13:11:39,100
3892163.003,WCD9P260ESB5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-04-19 21:49:27,100
3930453.003,DF9ZL143SEG6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-06-27 02:26:48,100
3826393.003,KC9YW304WFH1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-21 14:05:28,333.4329999999999927240423858165740966796875
3863493.003,KCLFT016WFA2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-26 11:15:52,100
3860583.003,WBF2K065ESF2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-21 01:59:38,100
3924203.003,DE9WB358SED0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-15 06:48:49,336.33174999999999954525264911353588104248046875
3870923.003,CY1FX035SEC7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-13 00:18:57,337.64049999999997453414835035800933837890625
3879763.003,CS1UT312SEF6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-30 20:49:39,100
3918883.003,DA8LR144SEF0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-06-06 00:39:02,2
3848043.003,WAX1T129ESA3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-01-28 13:15:38,100
3811723.003,KCGHD123WFD7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-11-23 03:49:59,100
3903873.003,CZ5JK123SED7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-05-11 19:37:46,330.865000000000009094947017729282379150390625
3895533.003,M76GB073WAD1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-04-26 13:02:09,100
3924203.003,DE9WB361SEH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-06-15 06:48:49,2
3857063.003,CX5XL102SED0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-02-16 14:14:02,2
3823593.003,KC9YU353WFC4,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-16 09:38:46,334.1064999999999827196006663143634796142578125
3927753.003,DF9FR285SEE1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-22 11:42:24,334.64199999999999590727384202182292938232421875
3919703.003,DA8LR265SEC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-09 00:03:24,338.1697500000000218278728425502777099609375
3878943.003,CS1UT005SEB7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-30 18:17:44,2
3801633.003,POJMZ085MXC7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-03 16:13:44,335.04775000000000773070496506989002227783203125
3922843.003,DE9WB339SEF5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-12 12:58:43,333.81116666666702030852320604026317596435546875
3969803.003,DJ2AQ293SEC1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-09-07 06:10:47,2
3973853.003,DJ1SR329SED4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-09-12 02:45:28,100
3895533.003,M76GB073WAD1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-04-26 13:02:09,2
3826393.003,KC9YW304WFH1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-12-21 14:05:28,100
3875043.003,CY1FX363SEF2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-03-22 08:10:46,100
3879763.003,CS1UT312SEF6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-30 20:49:39,2
3868623.003,CX8GQ254SEE3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-08 01:13:39,333.5479166666669925689348019659519195556640625
3906883.003,CZ5AP166SEC1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-05-16 23:03:02,2
3938363.003,DF9SU041SED5,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-07-12 14:34:17,2
3846963.003,WBDZP019ESH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-01-27 22:46:17,2
3817663.003,CX7QZ056SEB7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-06 02:32:02,332.2604999999999790816218592226505279541015625
3910553.003,CZ5AP048SEC4,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-05-22 01:48:56,100
3951203.003,DC1SQ082SEB2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-08-02 13:22:09,2
3803913.003,CV5PP200SEA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-11-08 00:19:50,100
3868633.003,CX8GQ282SEC0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-07 23:12:58,335.8136666666670180347864516079425811767578125
3910533.003,CY1PT145SEF4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-05-23 23:40:07,100
3796493.003,CV6BH228SEA0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-10-24 03:12:14,100
3836393.003,CX6KB234SEF3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-01-10 04:40:31,2
3974573.003,DH8QG297SEA3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-09-12 22:22:57,100
3846963.003,WBDZP019ESH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-27 22:46:17,335.3369166666669798360089771449565887451171875
3864503.003,POOTR037MXB4,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-02-28 13:13:35,332.23450000000002546585164964199066162109375
3817683.003,CX6XK126SEB0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-06 04:10:44,333.365583333333006521570496261119842529296875
3930453.003,DF9ZL143SEG6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-06-27 02:26:48,100
3959173.003,DC1SQ076SEG3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-08-19 03:52:47,338.514499999999998181010596454143524169921875
3811733.003,KCGHD048WFF4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-11-22 17:11:20,2
3840583.003,POOYO146MXA0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-01-16 18:30:32,2
3906293.003,CZ5AP092SEG7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-05-16 04:28:39,2
3800873.003,CV6BH138SEF3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-11-03 05:24:46,100
3959183.003,DH8QG223SED4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-08-19 23:19:40,2
3887663.003,WCAJG134ESD6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-04-15 13:46:04,2
3823613.003,KC9YU252WFG4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-12-16 11:41:20,2
3942403.003,DA8LR046SEH0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-07-21 20:04:14,338.08008333333299333389732055366039276123046875
3865093.003,POOYN109MXB6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-03 12:27:52,100
3832883.003,CX7EQ079SEG3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-02 03:47:46,337.1757499999999936335370875895023345947265625
3845063.003,KC9YW262WFE3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-26 15:22:16,334.4347500000000081854523159563541412353515625
3974583.003,DJ1SR405SEG1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-09-13 00:15:41,100
3817693.003,CX6XK218SEE1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-12-05 20:59:27,2
3824723.003,KC9YU183WFD0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-12-19 06:23:53,2
3803913.003,CV5PP200SEA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2018-11-08 00:19:50,100
3891413.003,WCD9P339ESD3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-04-19 15:36:55,337.09575000000000954969436861574649810791015625
3895533.003,M76GB073WAD1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-04-26 13:02:09,339.41816666666699120469274930655956268310546875
3870913.013,CY1PT119SEB5,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-03-12 08:28:26,100
3870923.013,CY1PT095SEG6,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-12 06:42:58,340.352750000000014551915228366851806640625
3860583.003,WBF2K065ESF2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-02-21 01:59:38,2
3892163.003,WCD9P257ESE6,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-04-19 21:49:27,337.59391666666698483822983689606189727783203125
3870923.013,CY1PT094SEC4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-03-12 06:42:58,100
3858543.003,CX5XL100SEB7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-02-17 02:29:47,100
3853463.003,WBDZP054ESE0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-02-07 10:14:29,100
3894773.003,M76GB156WAG0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-04-27 01:20:22,100
3974583.003,DJ1SR405SEG1,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-09-13 00:15:41,100
3834463.003,CX6XK075SEF3,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-01-07 22:20:40,100
3930473.003,DF9ZL205SED6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-06-26 17:00:42,100
3879773.013,CS1UT292SEF6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-28 23:16:14,100
3814483.003,CX6XK154SEG0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-30 00:19:29,335.09674999999998590283212251961231231689453125
3879773.023,CS1UT293SEC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-29 02:59:18,100
3797183.003,CV6BH154SEE6,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-10-25 17:04:48,2
3836873.0D3,POMVU103MXD0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-03 01:23:08,100
3867843.003,CY1AZ113SEH1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-08 04:00:21,335.22566666666699575216625817120075225830078125
3860713.003,KCGHC179WFH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-21 10:01:26,100
3805123.003,CV5PP056SEF5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-09 11:44:25,337.9044999999999845385900698602199554443359375
3828773.003,CX7QZ094SEE0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-12-27 11:45:08,2
3811733.003,KCGHD048WFF4,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-11-22 17:11:20,100
3858543.003,CX5XL053SEB1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-02-17 02:29:47,348.4515000000000100044417195022106170654296875
3870913.003,CY1PT123SEC6,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-03-13 00:05:36,100
3879773.023,CS1UT293SEC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-03-29 02:59:18,100
3973983.003,DJ1SR010SEA2,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-09-14 06:41:24,100
3814473.003,CX7QZ294SEC2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-02 08:06:02,335.678083333333006521570496261119842529296875
3853453.003,WBDZN120ESB3,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-02-08 08:23:05,100
3832843.003,CX7EQ341SEA4,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-04 18:15:46,336.7721666666669761980301700532436370849609375
3870963.003,CY1FX357SED0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-03-13 08:51:02,2
3870923.013,CY1PT094SEC4,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-12 06:42:58,340.53191666666697301479871384799480438232421875
3784863.003,CU4SZ306SEF7,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2018-10-05 00:16:03,100
3846943.003,WBDZP061ESD1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-28 12:14:30,334.73250000000001591615728102624416351318359375
3811703.003,KCGHD103WFC2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-11-23 18:31:16,335.80408333333298287470825016498565673828125
3959173.003,DC1SQ073SEB0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-08-19 03:52:47,0
3899983.003,CU4KY092SEA2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-05-02 10:19:29,2
3887253.003,WCAJG149ESA0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-04-14 21:42:29,100
3828783.003,CX5XL153SEA2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-28 01:27:15,337.20075000000002773958840407431125640869140625
3938363.003,DF9SU041SED5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-07-12 14:34:17,333.298000000000001818989403545856475830078125
3828773.003,CX7QZ097SEC0,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2018-12-27 11:45:08,337.44441666666699575216625817120075225830078125
3797173.003,CV6BH103SEA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2018-10-25 21:55:00,2
3879773.053,CU4SZ087SEE4,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-30 05:49:50,325.7947500000000218278728425502777099609375
3845063.003,KC9YW262WFE3,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-01-26 15:22:16,100
3955763.003,PQZRJ107MXG5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-08-10 10:18:46,100
3902053.003,CZ5JK008SEC2,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-05-07 16:09:15,335.15941666666702758448082022368907928466796875
3906873.003,CZ5AP061SED7,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-05-16 22:49:51,332.094166666666978926514275372028350830078125
3899323.003,CU4KY179SEF3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-05-01 13:35:56,337.06508333333300697631784714758396148681640625
3840503.003,POOYO154MXD3,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-01-16 13:41:49,334.2745833333329983361181803047657012939453125
3863503.003,WBDZP030ESA1,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-03-01 02:22:20,334.3639166666670234917546622455120086669921875
3832873.003,CX7EQ304SEC5,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-01-04 19:18:29,100
3899323.003,CU4KY176SEA0,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JCNT,2019-05-01 13:35:56,2
3919703.003,DA8LR268SEA5,1220-22 STI INTEGRATED DRY STRIP SCATTER,DEPTH_TOTAL_TRENCH_BOX01,2019-06-09 00:03:24,336.31216666666699666166095994412899017333984375
3836423.003,CX6KB218SEG0,1220-22 STI INTEGRATED DRY STRIP SCATTER,POINTS_VALID_S1_JPCT,2019-01-09 21:33:00,100
3836873.0B3,POMVU104MXH2,1220-22 STI INTEGRATED DRY STRIP SCATTER,WAFERS_MEASURED_JPCT,2019-01-29 21:37:22,100
